source_file,batch_id,run_timestamp,line_number,paper_id,title,paper_url,published,lead_author,lead_author_surname,author_surnames,raw_json
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,13,2404.07248v1,Parametric estimation of conditional Archimedean copula generators for censored data,http://arxiv.org/abs/2404.07248v1,2024-04-10T15:40:55+00:00,Marie Michaelides,Michaelides,Michaelides; Cossette; Pigeon,"{""relevance_score"": 6, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper introduces a conditional Archimedean copula generator estimation method for censored data, allowing covariates to influence dependence structure, with applications including claims reserving."", ""key_insight"": ""Modeling dependence via conditional copula generators with covariates can improve accuracy in actuarial contexts like claims reserving by relaxing rigid dependence assumptions."", ""paper_id"": ""2404.07248v1""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,14,2602.20412v1,SimLBR: Learning to Detect Fake Images by Learning to Detect Real Images,http://arxiv.org/abs/2602.20412v1,2026-02-23T23:22:41+00:00,Aayush Dhakal,Dhakal,Dhakal; Khanal; Sastry; Arndt; Dias; Lunga; Jacobs,"{""relevance_score"": 0, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper introduces SimLBR, a method for detecting AI-generated images by learning to identify real images and treating fakes as outliers, achieving strong generalization and efficiency on challenging benchmarks."", ""key_insight"": ""Detecting fake images is reframed as learning the boundary of real image distributions, with significant gains in cross-generator robustness and efficiency."", ""paper_id"": ""2602.20412v1""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,15,2307.05366v1,From academic to media capital: To what extent does the scientific reputation of universities translate into Wikipedia attention?,http://arxiv.org/abs/2307.05366v1,2023-07-11T15:46:20+00:00,Wenceslao Arroyo-Machado,Arroyo-Machado,Arroyo-Machado; Díaz-Faes; Herrera-Viedma; Costas,"{""relevance_score"": 0, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper examines how scientific performance metrics of universities correlate with their visibility on Wikipedia, finding that research productivity and impact influence public attention, but other non-scientific factors may also play a role."", ""key_insight"": ""Scientific reputation influences Wikipedia attention for universities, but the relationship is curvilinear and likely mediated by non-academic factors."", ""paper_id"": ""2307.05366v1""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,16,2103.05526v1,Using AoI Forecasts in Communicating and Robust Distributed Model-Predictive Control,http://arxiv.org/abs/2103.05526v1,2021-03-09T16:10:13+00:00,Jannik Hahn,Hahn,Hahn; Schoeffauer; Wunder; Stursberg,"{""relevance_score"": 0, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper proposes a distributed model-predictive control framework that uses predicted communication delays (Age of Information) to improve cyber-physical system stability, demonstrated in vehicle platooning."", ""key_insight"": ""This work focuses on control theory and network scheduling for cyber-physical systems, with no relevance to actuarial claims reserving or loss modelling."", ""paper_id"": ""2103.05526v1""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,17,2406.10733v1,A Laplace transform-based test for the equality of positive semidefinite matrix distributions,http://arxiv.org/abs/2406.10733v1,2024-06-15T20:41:52+00:00,Žikica Lukić,Lukić,Lukić,"{""relevance_score"": 3, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper introduces a statistical test for comparing matrix distributions using Laplace transforms, validated on financial and non-life insurance data, but does not focus on claims reserving or reserve estimation."", ""key_insight"": ""The paper proposes a novel statistical test for matrix distribution equality with applications in insurance data, but lacks direct relevance to actuarial reserving practice."", ""paper_id"": ""2406.10733v1""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,18,1810.07211v4,A Subsampling Line-Search Method with Second-Order Results,http://arxiv.org/abs/1810.07211v4,2018-10-16T18:07:42+00:00,El-houcine Bergou,Bergou,Bergou; Diouane; Kunc; Kungurtsev; Royer,"{""relevance_score"": 2, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper introduces a stochastic optimization method using subsampled data and line-search techniques to achieve second-order convergence, particularly useful for nonconvex problems like deep learning training."", ""key_insight"": ""This optimization method enables efficient escape from saddle points in nonconvex machine learning problems using subsampled gradients, but offers no direct application to actuarial reserving."", ""paper_id"": ""1810.07211v4""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,19,2511.14441v1,Skewness-Robust Causal Discovery in Location-Scale Noise Models,http://arxiv.org/abs/2511.14441v1,2025-11-18T12:40:41+00:00,Daniel Klippert,Klippert,Klippert; Marx,"{""relevance_score"": 2, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper introduces SkewD, a causal discovery method for location-scale noise models that handles skewed noise distributions, improving reliability over normal-distribution-based methods in bivariate settings."", ""key_insight"": ""SkewD enables robust causal inference in bivariate models with skewed noise, but offers no direct application to claims reserving or actuarial loss modeling."", ""paper_id"": ""2511.14441v1""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,20,2306.09020v1,Distributionally Robust Stratified Sampling for Stochastic Simulations with Multiple Uncertain Input Models,http://arxiv.org/abs/2306.09020v1,2023-06-15T10:28:06+00:00,Seung Min Baik,Baik,Baik; Byon; Ko,"{""relevance_score"": 4, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper introduces a distributionally robust stratified sampling method for stochastic simulations under multiple uncertain input models, using bi-level optimization and Bayesian methods to minimize worst-case variance, validated via wind turbine case studies."", ""key_insight"": ""This method improves simulation robustness under input model uncertainty but lacks direct application or transferability to claims reserving or loss reserve estimation."", ""paper_id"": ""2306.09020v1""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,21,1912.02423v2,Generative Synthesis of Insurance Datasets,http://arxiv.org/abs/1912.02423v2,2019-12-05T07:49:31+00:00,Kevin Kuo,Kuo,Kuo,"{""relevance_score"": 7, ""is_relevant"": true, ""needs_summary"": true, ""summary"": ""The paper introduces a CTGAN-based workflow to synthesize realistic insurance datasets for general and life insurance, evaluated on ML efficacy, variable distributions, and model stability, with an R interface to encourage adoption."", ""key_insight"": ""Synthetic insurance datasets generated via CTGAN can support actuarial research by enabling reproducible experiments where real data is unavailable or restricted."", ""paper_id"": ""1912.02423v2""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,22,1606.08321v1,Regular variation of a random length sequence of random variables and application to risk assessment,http://arxiv.org/abs/1606.08321v1,2016-06-27T15:35:53+00:00,Charles Tillier,Tillier,Tillier; Wintenberger,"{""relevance_score"": 4, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper develops a regular variation framework for random-length sequences of random variables, with applications to risk measures like ruin probability and tail index, including an illustration in non-life insurance."", ""key_insight"": ""The paper provides asymptotic risk indicators for random-length sequences applicable to non-life insurance but lacks direct connection to claims reserving methodology or practical actuarial implementation."", ""paper_id"": ""1606.08321v1""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,23,2407.15177v1,Measurements of the Safety Function Response Time on a Private 5G and IO-Link Wireless Testbed,http://arxiv.org/abs/2407.15177v1,2024-07-21T14:25:29+00:00,Henry Beuster,Beuster,Beuster; Tebbe; Doebbert; Scholl,"{""relevance_score"": 0, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper evaluates safety function response times in a private 5G and IO-Link Wireless testbed for industrial automation, focusing on latency and deterministic communication for human-robot interaction."", ""key_insight"": ""This research is unrelated to actuarial claims reserving and offers no practical value for the IFoA General Insurance Machine Learning in Reserving Working Party."", ""paper_id"": ""2407.15177v1""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,24,2105.14682v1,Zero-shot Fact Verification by Claim Generation,http://arxiv.org/abs/2105.14682v1,2021-05-31T03:13:52+00:00,Liangming Pan,Pan,Pan; Chen; Xiong; Kan; Wang,"{""relevance_score"": 1, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper introduces QACG, a framework for generating synthetic claims to train fact verification models with minimal human annotation, achieving strong zero-shot performance on the FEVER dataset."", ""key_insight"": ""Automatically generated claims can significantly reduce reliance on manually annotated data for training fact verification models, but the approach has no direct relevance to actuarial claims reserving."", ""paper_id"": ""2105.14682v1""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,25,1611.02668v1,Computing the Laplace eigenvalue and level of Maass cusp forms,http://arxiv.org/abs/1611.02668v1,2016-11-08T19:42:34+00:00,Paul Savala,Savala,Savala,"{""relevance_score"": 0, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper focuses on computing properties of Maass cusp forms using Fourier coefficients and analytic number theory techniques, with no connection to actuarial reserving or insurance claims modeling."", ""key_insight"": ""This paper advances pure number theory by reconstructing Maass cusp forms from Fourier coefficients, but offers no relevance to claims reserving or actuarial practice."", ""paper_id"": ""1611.02668v1""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,26,2411.12784v1,Cancer incidence estimation from mortality data: a validation study within a population-based cancer registry,http://arxiv.org/abs/2411.12784v1,2024-11-19T10:00:44+00:00,Daniel Redondo-Sánchez,Redondo-Sánchez,Redondo-Sánchez; Rodríguez-Barranco; Ameijide; Alonso; Fernández-Navarro; Jiménez-Moleón; Sánchez,"{""relevance_score"": 2, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper evaluates the IMR method for estimating cancer incidence from mortality data using Bayesian GLMMs and smoothing splines, finding <10% error for most cancers under a constant IMR assumption."", ""key_insight"": ""The IMR method with a constant trend assumption yields reasonably accurate cancer incidence estimates but has no direct relevance to actuarial claims reserving."", ""paper_id"": ""2411.12784v1""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,27,1907.10271v1,Multilevel Monte Carlo Simulations of Composite Structures with Uncertain Manufacturing Defects,http://arxiv.org/abs/1907.10271v1,2019-07-24T07:15:55+00:00,T. J. Dodwell,Dodwell,Dodwell; Kinston; Butler; Haftka; Kim; Scheichl,"{""relevance_score"": 2, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper introduces a Multilevel Monte Carlo method to efficiently estimate failure probabilities in composite structures with manufacturing defects, achieving >1000x speedup over classical Monte Carlo for rare-event simulations."", ""key_insight"": ""MLMC drastically reduces computational cost for rare-event structural failure simulations but has no direct application to actuarial claims reserving or loss modelling."", ""paper_id"": ""1907.10271v1""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,28,2406.03252v2,Continuous-time modeling and bootstrap for chain-ladder reserving,http://arxiv.org/abs/2406.03252v2,2024-06-05T13:30:45+00:00,Nicolas Baradel,Baradel,Baradel,"{""relevance_score"": 8, ""is_relevant"": true, ""needs_summary"": true, ""summary"": ""The paper extends Mack’s chain-ladder model using a continuous-time stochastic differential equation and proposes a bootstrap method that naturally captures asymmetry and non-negativity in reserve distributions, validated via case study."", ""key_insight"": ""A continuous-time SDE framework for chain-ladder reserving enables more realistic reserve distribution estimation without ad hoc assumptions, improving uncertainty quantification."", ""paper_id"": ""2406.03252v2""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,29,1806.01928v3,A unified study of nonparametric inference for monotone functions,http://arxiv.org/abs/1806.01928v3,2018-06-05T20:27:41+00:00,Ted Westling,Westling,Westling; Carone,"{""relevance_score"": 4, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper develops a general framework for nonparametric inference on monotone functions using Grenander-type estimators, with applications to monotone density and hazard estimation under censoring and covariate-marginalized regression."", ""key_insight"": ""This theoretical work extends classical nonparametric methods for monotone functions but lacks direct application or validation in claims reserving contexts."", ""paper_id"": ""1806.01928v3""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,30,2212.07802v1,Chaotic Variational Auto Encoder based One Class Classifier for Insurance Fraud Detection,http://arxiv.org/abs/2212.07802v1,2022-12-15T13:15:45+00:00,K. S. N. V. K. Gangadhar,Gangadhar,Gangadhar; Kumar; Vivek; Ravi,"{""relevance_score"": 2, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper proposes a chaotic variational autoencoder for one-class classification to detect insurance fraud in health and auto datasets, outperforming standard VAEs with statistically significant gains."", ""key_insight"": ""This fraud detection method, while technically innovative, has no direct or transferable application to claims reserving, RBNS/IBNR estimation, or loss development modeling."", ""paper_id"": ""2212.07802v1""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,31,1708.00059v1,Asymptotically optimal private estimation under mean square loss,http://arxiv.org/abs/1708.00059v1,2017-07-31T20:31:03+00:00,Min Ye,Ye,Ye; Barg,"{""relevance_score"": 1, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper focuses on asymptotically optimal private estimation of discrete distributions under differential privacy constraints, with theoretical guarantees under mean square loss, but does not address claims reserving or actuarial applications."", ""key_insight"": ""This paper provides asymptotic optimality guarantees for private distribution estimation under differential privacy, which has no direct relevance to actuarial reserving practice."", ""paper_id"": ""1708.00059v1""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,32,2404.10275v1,OptiGrad: A Fair and more Efficient Price Elasticity Optimization via a Gradient Based Learning,http://arxiv.org/abs/2404.10275v1,2024-04-16T04:21:59+00:00,Vincent Grari,Grari,Grari; Detyniecki,"{""relevance_score"": 2, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper introduces OptiGrad, a gradient-based method for optimizing insurance pricing with fairness constraints, targeting profit margins and conversion rates in non-life insurance, but does not address claims reserving or loss forecasting."", ""key_insight"": ""This work focuses on pricing optimization and fairness enforcement in insurance, which is not directly relevant to claims reserving or actuarial reserve estimation."", ""paper_id"": ""2404.10275v1""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,33,2004.13455v1,DTCA: Decision Tree-based Co-Attention Networks for Explainable Claim Verification,http://arxiv.org/abs/2004.13455v1,2020-04-28T12:19:46+00:00,Lianwei Wu,Wu,Wu; Rao; Zhao; Liang; Nazir,"{""relevance_score"": 2, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper introduces DTCA, a decision tree and co-attention model for explainable claim verification in social media contexts, using datasets like RumourEval and PHEME to detect false claims with improved F1-scores."", ""key_insight"": ""The method improves claim verification accuracy and explainability but targets social media rumor detection, not insurance claims reserving or loss development."", ""paper_id"": ""2004.13455v1""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,34,2004.06150v1,Assessing the Performance of the Discrete Generalised Pareto Distribution in Modelling Non-Life Insurance Claims,http://arxiv.org/abs/2004.06150v1,2020-04-13T18:44:04+00:00,S. K-B. Dzidzornu,Dzidzornu,Dzidzornu; Minkah,"{""relevance_score"": 5, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper fits a discrete generalised Pareto distribution to non-life insurance claims data from Ghana, comparing it with the negative binomial distribution using information criteria and finding superior fit."", ""key_insight"": ""The discrete generalised Pareto distribution outperforms the negative binomial in fitting non-life claims frequency data, suggesting potential for improved claim count modelling in reserving contexts."", ""paper_id"": ""2004.06150v1""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,35,2405.06261v4,On Improving the Composition Privacy Loss in Differential Privacy for Fixed Estimation Error,http://arxiv.org/abs/2405.06261v4,2024-05-10T06:24:35+00:00,V. Arvind Rameshwar,Rameshwar,Rameshwar; Tandon,"{""relevance_score"": 2, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper proposes an iterative algorithm to reduce privacy loss in differential privacy when releasing statistics from disjoint dataset subsets, under known user contribution counts, while maintaining fixed estimation error bounds."", ""key_insight"": ""The paper improves composition privacy loss for differentially private mean and variance estimation without increasing worst-case error, but offers no direct relevance to actuarial reserving or claims modelling."", ""paper_id"": ""2405.06261v4""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,36,2502.11788v2,Comparison of offset and ratio weighted regressions in tweedie models with application to mid-term cancellations,http://arxiv.org/abs/2502.11788v2,2025-02-17T13:26:36+00:00,Boucher Jean-Philippe,Jean-Philippe,Jean-Philippe; Raïssa,"{""relevance_score"": 5, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper compares offset and ratio weighted regressions in Tweedie models for insurance exposure modeling, showing the offset approach is asymptotically more efficient but the ratio approach performs better financially under mid-term cancellations."", ""key_insight"": ""For portfolios with mid-term cancellations, the ratio approach outperforms the offset approach in portfolio-level financial balance despite lower asymptotic efficiency."", ""paper_id"": ""2502.11788v2""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,37,2410.04369v1,Deviance Voronoi Residuals for Space-Time Point Process Models: An Application to Earthquake Insurance Risk,http://arxiv.org/abs/2410.04369v1,2024-10-06T06:05:26+00:00,Roba Bairakdar,Bairakdar,Bairakdar; Dupuis; Mailhot,"{""relevance_score"": 5, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper introduces deviance Voronoi residuals for evaluating spatio-temporal point process models in earthquake insurance risk, proposes a new capital test formula based on provincial correlations, and includes an interactive web app for simulating losses."", ""key_insight"": ""The paper advances spatial residual diagnostics for catastrophe risk modeling but lacks direct applicability to general claims reserving or micro-level loss prediction."", ""paper_id"": ""2410.04369v1""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,38,2104.11900v1,Matrix Normal Cluster-Weighted Models,http://arxiv.org/abs/2104.11900v1,2021-04-24T07:48:58+00:00,Salvatore D. Tomarchio,Tomarchio,Tomarchio; McNicholas; Punzo,"{""relevance_score"": 6, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper extends cluster-weighted models to matrix-normal data, enabling joint modeling of responses and covariates over time or space, with applications including Italian non-life insurance data."", ""key_insight"": ""Matrix normal cluster-weighted models offer a flexible framework for clustering regression data with structured covariates, potentially useful for modeling claim development patterns across time or segments in reserving contexts."", ""paper_id"": ""2104.11900v1""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,39,2310.11471v2,Modeling lower-truncated and right-censored insurance claims with an extension of the MBBEFD class,http://arxiv.org/abs/2310.11471v2,2023-10-16T20:43:25+00:00,Selim Gatti,Gatti,Gatti; Wüthrich,"{""relevance_score"": 5, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper extends the MBBEFD class of distributions to model lower-truncated and right-censored insurance claims, addressing deductibles and policy limits, and explores how these contractual features affect distributional assumptions."", ""key_insight"": ""Extending the MBBEFD distribution family enables better modeling of truncated and censored claims, which is relevant for reserving under real-world policy constraints."", ""paper_id"": ""2310.11471v2""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,40,2604.02400v1,Varying risk exposure in auto insurance: a weighted tweedie framework for experience rating an cancellation penalties,http://arxiv.org/abs/2604.02400v1,2026-04-02T15:28:37+00:00,Jean-Philippe Boucher,Boucher,Boucher; Coulibaly; Trufin,"{""relevance_score"": 3, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper introduces a Tweedie-based ratemaking model that accounts for mid-term policy cancellations in auto insurance, using weighting functions and penalty structures to adjust earned premium and improve pricing fairness."", ""key_insight"": ""This work focuses on experience rating and cancellation penalties in pricing, not claims reserving, making it of limited direct relevance to the IFoA reserving working party."", ""paper_id"": ""2604.02400v1""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,41,2105.02344v2,Policy Learning with Adaptively Collected Data,http://arxiv.org/abs/2105.02344v2,2021-05-05T22:03:10+00:00,Ruohan Zhan,Zhan,Zhan; Ren; Athey; Zhou,"{""relevance_score"": 2, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper addresses policy learning from adaptively collected data, proposing a reweighted AIPW estimator to handle dependent samples and diminishing exploration, with theoretical guarantees and empirical validation on synthetic and benchmark datasets."", ""key_insight"": ""The paper develops a minimax-optimal policy learning algorithm for adaptively collected data, but it has no direct or transferable application to claims reserving or loss estimation."", ""paper_id"": ""2105.02344v2""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,42,1805.08593v3,Confounding-Robust Policy Improvement,http://arxiv.org/abs/1805.08593v3,2018-05-22T14:10:08+00:00,Nathan Kallus,Kallus,Kallus; Zhou,"{""relevance_score"": 2, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper addresses learning personalized decision policies from observational data while accounting for unobserved confounding, proposing a robust method to minimize worst-case regret under uncertainty in propensity weights."", ""key_insight"": ""The paper introduces a confounding-robust policy improvement framework that ensures safety and reliability when learning from observational data with hidden confounders, but it is not directly applicable to claims reserving."", ""paper_id"": ""1805.08593v3""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,43,2303.01923v3,Bayesian CART models for insurance claims frequency,http://arxiv.org/abs/2303.01923v3,2023-03-03T13:48:35+00:00,Yaojun Zhang,Zhang,Zhang; Ji; Aivaliotis; Taylor,"{""relevance_score"": 5, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper introduces Bayesian CART models for insurance claims frequency, extending to zero-inflated Poisson distributions and using MCMC for posterior tree exploration, with applications to risk grouping in pricing."", ""key_insight"": ""Bayesian CART models offer interpretable, flexible risk segmentation for claims frequency but are framed for pricing rather than reserving, limiting direct applicability to the working party’s goals."", ""paper_id"": ""2303.01923v3""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,44,1908.11529v2,On a weighted linear matroid intersection algorithm by deg-det computation,http://arxiv.org/abs/1908.11529v2,2019-08-30T04:36:09+00:00,Hiroki Furue,Furue,Furue; Hirai,"{""relevance_score"": 0, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper presents a novel algorithm for solving the weighted linear matroid intersection problem using noncommutative determinant degree computation, offering an alternative implementation of Frank’s algorithm with potential efficiency gains on sparse matrices."", ""key_insight"": ""This theoretical computer science paper introduces a new algebraic approach to matroid intersection but has no practical relevance to actuarial claims reserving or machine learning in reserving."", ""paper_id"": ""1908.11529v2""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,45,2205.07334v1,Mack-Net model: Blending Mack's model with Recurrent Neural Networks,http://arxiv.org/abs/2205.07334v1,2022-05-15T17:09:25+00:00,Eduardo Ramos-Pérez,Ramos-Pérez,Ramos-Pérez; Alonso-González; Núñez-Velázquez,"{""relevance_score"": 9, ""is_relevant"": true, ""needs_summary"": true, ""summary"": ""The paper introduces Mack-Net, a hybrid model blending Mack’s stochastic reserving method with Recurrent Neural Networks to improve reserve estimation accuracy and better quantify liability variability, aligning with regulatory and risk management needs."", ""key_insight"": ""Blending Mack’s model with RNNs enhances both point estimates and uncertainty quantification in general insurance reserving, offering practical value for actuarial practice."", ""paper_id"": ""2205.07334v1""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,46,1710.07468v2,Nonparametric estimation of multivariate distribution function for truncated and censored lifetime data,http://arxiv.org/abs/1710.07468v2,2017-10-20T10:00:37+00:00,Valery Baskakov,Baskakov,Baskakov; Bartunova,"{""relevance_score"": 5, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper proposes a nonparametric method to estimate multivariate distribution functions for truncated and censored lifetime data, validated via simulations and real-world actuarial use in corporate liability valuation under IAS 19."", ""key_insight"": ""The method offers a practical nonparametric tool for modeling complex, censored insurance liabilities but lacks direct application to claims reserving or probabilistic reserve forecasting."", ""paper_id"": ""1710.07468v2""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,47,2409.07795v2,Robust and efficient estimation in the presence of a randomly censored covariate,http://arxiv.org/abs/2409.07795v2,2024-09-12T06:55:55+00:00,Seong-ho Lee,Lee,Lee; Richardson; Ma; Marder; Garcia,"{""relevance_score"": 3, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper proposes a semiparametric estimator for modeling outcomes with right-censored covariates, demonstrated in Huntington’s disease research, offering robustness and efficiency under model misspecification."", ""key_insight"": ""The proposed estimator is doubly robust and semiparametric efficient, making it reliable even when nuisance distribution models are misspecified, though its direct applicability to claims reserving is limited."", ""paper_id"": ""2409.07795v2""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,48,2008.05693v4,SynthETIC: an individual insurance claim simulator with feature control,http://arxiv.org/abs/2008.05693v4,2020-08-13T05:24:34+00:00,Benjamin Avanzi,Avanzi,Avanzi; Taylor; Wang; Wong,"{""relevance_score"": 9, ""is_relevant"": true, ""needs_summary"": true, ""summary"": ""The paper introduces SynthETIC, an open-source simulator for generating individual insurance claims with controllable features like settlement rates, inflation, and dependencies, enabling realistic testing of machine learning reserving models."", ""key_insight"": ""SynthETIC fills a critical gap by providing actuarial researchers with customizable, realistic synthetic claim data to develop and validate ML reserving methods where real data is scarce."", ""paper_id"": ""2008.05693v4""}"
